stem_id,station_m,x,y,diameter_m,gt_tree_id
42,11.0,420140.79974,5853007.518120001,0.5109,265
42,11.5,420140.67202,5853008.029000001,0.5109,265
42,12.0,420140.5443,5853008.476020001,0.3832,265
42,12.5,420140.48044,5853008.986900001,0.3832,265
42,13.0,420140.35272,5853009.497780001,0.3612,265
42,13.5,420140.16114,5853009.944800001,0.3832,265
42,14.0,420140.03342,5853010.455680001,0.4039,265
42,14.5,420139.84184,5853010.9027,0.4605,265
42,15.0,420139.71412,5853011.349720001,0.5109,265
42,15.5,420139.52254000003,5853011.860600001,0.5266,265
42,16.0,420139.39482,5853012.307620001,0.5712,265
42,16.5,420139.20324,5853012.818500001,0.6386,265
42,17.0,420139.07552,5853013.265520001,0.6386,265
42,17.5,420138.9478,5853013.776400001,0.5109,265
43,0.0,420009.31200000003,5853065.055980001,0.2554,359
43,0.5,420009.18428,5853065.566860001,0.3832,359
43,1.0,420009.05656,5853066.01388,0.3832,359
43,1.5,420008.86498,5853066.52476,0.4039,359
43,2.0,420008.6734,5853066.971780001,0.3832,359
43,2.5,420008.48182,5853067.418800001,0.3612,359
43,3.0,420008.3541,5853067.929680001,0.4605,359
43,3.5,420008.22638,5853068.376700001,0.4039,359
43,4.0,420008.0348,5853068.823720001,0.4605,359
43,4.5,420007.84322,5853069.2707400005,0.4039,359
43,5.0,420007.65164,5853069.7816200005,0.4039,359
43,5.5,420007.52392,5853070.228640001,0.5109,359
43,6.0,420007.33234,5853070.739520001,0.4605,359
43,6.5,420007.20462000003,5853071.186540001,0.4605,359
43,7.0,420007.01304,5853071.633560001,0.5109,359
43,7.5,420006.82146,5853072.080580001,0.4605,359
43,8.0,420006.62988,5853072.591460001,0.4605,359
43,8.5,420006.4383,5853073.038480001,0.4039,359
43,9.0,420006.31058,5853073.5493600005,0.5109,359
43,9.5,420006.119,5853073.99638,0.4039,359
43,10.0,420005.99128,5853074.443400001,0.4605,359
43,10.5,420005.79970000003,5853074.954280001,0.4039,359
43,11.0,420005.67198,5853075.401300001,0.4039,359
43,11.5,420005.54426,5853075.912180001,0.3612,359
43,12.0,420005.35268,5853076.359200001,0.4039,359
43,12.5,420005.1611,5853076.806220001,0.3612,359
43,13.0,420005.03338,5853077.317100001,0.3832,359
43,13.5,420004.90566,5853077.76412,0.4039,359
43,14.0,420004.77794,5853078.275,0.3832,359
43,14.5,420004.58636,5853078.722020001,0.3832,359
43,15.0,420004.45864,5853079.232900001,0.4605,359
43,15.5,420004.33092,5853079.679920001,0.4039,359
